text,type,created_at
"Número do pedido<br /><br />157426055<br /><br />Data: 03/11/2015<br /><br />Imprimir comprovante<br /><br />Situação<br /><br />Cancelado<br /><br />Forma de pagamento<br /><br />R$ 53,80 - Sodexo Cultura<br /><br /><br /><br />Cancelei a compra de um livro e a   não reembolsou no meu vale cultura, já entrei em contato com a empresa e não me responderam. Me sinto roubado. Empresa horrível",chargeback,2015-11-13T12:00:55
"OLHA, JA PERDI A PACIENCIA, TENTEI DE TODAS AS FORMAS SER RESSARCIDO DO ROUBO QUE A   FEZ E ATE AGORA NAO ME TRATARAM COM O MINIMO DE RESPEITO, SOMENTE DEIXO AQUI PEU PESAR E COMUNICO QUE NAO COMPRO MAIS NA  . TODOS OS MESES EU COMPRO NA LOJA FISICA E TAMBEM PELO SITE CERCA DE R$ 100 A 200 EM PRODUTOS E NUNCA TINHAM FEITO ISSO.<br /><br />TRATA DE  EM 03.10 QUE EFETUEI COMPRA (DE LIVROS NA   REFERENTE AO DIA DAS CRIANÇAS- PEDIDO (150219455), COMPREI LIVROS PARA MINHAS FILHAS, ACONTECE QUE O PEDIDO FOI PROCESSADO E ESTAVA AGUARDANDO ENTREGAR NO DIA 13/10 (ERA  A PREVISAO DE ENTREGA) , TUDO BEM PREPAREI MINHAS FILHAS QUE IRIAM GANHAR O PRESENTE DE DIA AS CRIANÇAS SOMENTE DIA 13, POREM QUANDO FOI NO DIA 12, AO ACOMPANHAR O PEDIDO VI QUE A   CANCELOU O PEDIDO POR PROBLEMAS COM A FORMA DE PAGAMENTO, O QUE ACHEI MUITO ESTRANHO POIS O PEDIDO FOI PROCESSADO E ESTAVA COM PREVISAO DE ENTREGA INCLUSIVE (TENHO OS COMPROVANTES PRINTS DE TELA QUE MOSTRAM ISSO E VOU USAR AS PROVAS SE NECESSARIO). MAS OK, FUI LA E FIZ UM NOVO PEDIDO ( 152540915) DOS  MESMOS  LIVROS  QUE TINHAM SIDO CANCELADOS, E DEPOIS DE DOIS DIAS  DEBITARAM NO MEU CARTÃO CULTURA E DEU TUDO CERTO COM ESTE PEDIDO, FOI ENTREGUE OK SOBRE ESTE. ESTOU EU TRANQUILO E 15 DIAS  EU PERCEBO QUE FOI DEBITADO NOVAMENTE O VALOR DO MEU CARTAO CULTURA, QUER DIZER O PEDIDO QUE FOI CANCELADO HÁ MAIS DE UM MES (150219455) SERIA ENVIADO PARA MIM NOVAMENTE, OS MESMO LIVROS , FUI VER NA SODEXO SALDO E VERIFIQUEI QUE FOI DEBITADO DUAS VEZES (o valor de R$ 49,50) e seriam ENTREGUES DUAS VEZES. ENTREI EM CONTATO COM A   COMUNIQUEI DO OCORRIDO, FALEI QUE O PEDIDO ESTAVA CANCELADO E NAO QUERIA RECEBE-LO DUAS VEZES, OK, FICARAM DE CORRIGIR, INCLUSIVE ME DEVOLVER OS VALORES COBRADOS DUAS VEZES, MaS AINdA NAO O FIZERAM 7 DIAS DEPOIS DE EU TER SOLICITADO. ME INFORMARAM QUE EU SERIA REEMBOLSADO EM 7 DIAS RECEBENDO O CREDITO NO VALE CULTURA E NAO FOI FEITO. LIGUEI NA   MAIS UMA VEZ, E ELES DIZEM QUE É COM a SODEXO, LIGO NA SODEXO E ELES FALAM QUE ELES NEM POSSUEM UM SETOR DE REEMBOLSO E DESCONHECEM ESTA FORMA DE RESSARCIMENTO NO CARTAO CULTURA. ESTOU INDIGNADO, ISSO CONFIGURA ROUBO VOU ACIONA-LOS JURIDICAMENTE SE NAO RESOLVEREM ISSO EM 48 HORAS A PARTIR DE AGORA. RESOLVER É FACIL NAO PRECISA NEM ME REEMBOLSAR COM CREDITO NO CARTAO CULTURA COMO DISSERAM QUE FARIAM, PODEM FAZER UM CARTAO PRESENTE COM O VALOR DO ROUBO QUE FIZERAM + ALGUM VALOR PELO MEU DESGASTE E PERDA DE DE TEMPO COM VCS. aceito receber de qualquer forma, só nao é just",chargeback,2015-11-12T12:50:24
"Venho reclamar sobre essa empresa pela 3° vez sobre o mesmo problema, falam que tal dia estornarao, e nada Luiz Henrique favor entrar em contato.. Será que é pedir muito meu dinheiro, será necessário procurar msm outro meio p reaver meu dinheiro.. Entrem em contato por favor.",chargeback,2015-11-12T10:35:01
"Dia 21 ou 22/10/2015 fiz o cancelamento do meu pedido: 151514810<br /><br />Me deram 10 dias corridos para me dar um retorno sobre meu reembolso, depois pediram mais 5 dias, depois me pediram mais 2 dias, hoje faz 20 dias já que espero e nada sobre meu reembolso, entro em contato pelo chat, me falam para aguardar, já cansei de esperar.<br /><br />Primeira compra no site e já esse transtorno.<br /><br />MUITO INSATISFEITO.",chargeback,2015-11-10T11:06:44
"Comprei um livro da   ontem pelo cartão de credito, o pedido (158786795) foi aprovado na hora ate ai tudo bem o problema começou quando hoje a tarde recebi uma mensagem do banco informando que o mesmo valor foi novamente cobrado, falei no chat oficial da loja (Protocolo: 674064), me informaram sobre um tal de pré-picking, coisa que eu nunca tinha ouvido falar, e que nunca foi informado na compra nem no site, o atendente me disse pra esperar cinco dias que o valor seria anulado da fatura e o credito voltaria, oque mais me deixou nervoso foi que isso nunca foi informado eu sempre compro na internet e nada parecido com isso ocorreu, achei um Absurdo e um descaso com o consumidor, essa foi a ultima vez que eu pretendo comprar na loja e Não recomendo a Ninguém, deixo como sugestão que a   Avise sobre isso no site pra que ninguém compre enganado, sem saber.",chargeback,2015-11-09T16:13:27
"Estou eu aqui mais uma vez reclamando de uma compra realizada na  , acho que não aprendi com a ultima vez, que me deu uma imensa canseira... Pois bem.<br /><br />Em 30/10/2015 fiz o pedido de dois livros que seriam enviados a um endereço como presente, logo em seguida recebi um email da   me dizendo que o pedido não havia sido concluido pois é havia dado problema no cartão de crédito, e que deveria entrar em contato com administradora. Pois é, fui até uma loja física da   e adquiri os livros que precisava, e a compra pelo site não foi mais concluida. Para minha surpresa no dia 04/11/2015, recebo um email do site dizendo que o pedido havia sido processado, e que seria entregue no endereço solicitado. Como cobrar algo novamente sem autorização? Isso pode ocorrer? Eu creio que não. Então entrei em contato com o chat da empresa e o atendente Andre Eloy com protocolo de atendimento 633592, me garantiu que o pedido estava cancelado e assim que os livros retornassem ao estoque entrariam em contato solicitando como eu gostaria do reembolso. Fiquei satisfeita com a posição e estava aguardando tal falto. E quando menos imagino, os livros se encontram para retirada no posto do correio de um bairro que não tenho idéia onde fique, e que devo ir lá para retirar. Como assim? Novamente a empresa me causando um belo prejuizo, já que entro em contato para reclamar atendentes me informam que terei que aguardar a disponibilidade dos correios de devolver a mercadoria. E quando isso acontecer terei meu reembolso... como pode isso... que descaso.",chargeback,2015-11-09T15:48:35
"Referente ao pedido 152502125, feito em 13/10/2015, não recebi e não consigo o reembolso do valor pago. <br /><br /><br /><br />Por telefone a empresa não tem nenhum posicionamento concreto, protocolo 667631. <br /><br /><br /><br />Nunca mais compro na  .",chargeback,2015-11-09T11:10:34
Pedi para que fosse feito o cancelamento de um pedido que já foi efetuado pagamento a mais de dois messes e até agora não fizeram o cancelamento nem entraram em contato comigo,chargeback,2015-11-09T10:16:36
"Comprei dois livros p presentear equivocadamente. No mesmo dia, pelo site , mandei e-mail cancelando a compra. Hoje, recebo um e-mail que os livros foram enviados p transportadora. Solicito suspensão da entrega e estorno do pagamento",chargeback,2015-11-08T12:02:56
"Ganhei de presente um guia de viagem da  , mas como já o tinha, fui à uma loja da rede trocá-lo. Ao chegar lá, com o livro ainda embalado com o papel de presente da loja, descobri que não havia o selo de troca com o número da compra. Mas como em todas as lojas   é necessário passar em um balcão para que um atendente embale o produto para presente e ponha o selo, houve algum equívoco por parte do funcionário em não colocar o adesivo de troca no verso. Por isso, não pude trocar o produto, apesar de estar envolto na embalagem da loja e dentro da sacola.  Como cliente, gostaria que a livraria tomasse alguma providência no sentido de autorizar a troca, afinal não foi um erro de minha parte.",chargeback,2015-11-06T23:01:58
"A Editora   continua me cobrando indevidamente:<br /><br /><br /><br />Fatura com vencimento em 05/10/2015<br /><br />R$ 17,42   04/05       SICILIANO<br /><br /><br /><br /><br /><br />Fatura com vencimento em 05/11/2015<br /><br />R$ 17,42  05/05n     SICILIANO",chargeback,2015-11-06T17:09:12
"Comprei uma Estação Base Airport Time Capsule Apple Me177bz/a 802.11ac 2tb-bra na   e usei um cartão de credito de um amigo meu , que por sinal estava do meu lado no momento da compra. Logo apos efetivar o pedido recebi um e-mail para confirmação de alguns dados , o que é normal por que estou utilizando o cartão de credito que não está vinculado ao meu nome/cpf. Então falei com meu amigo responsável pelo cartão para que o mesmo confirmasse seus dados pelo telefone para que o pedido fosse liberado , porém para minha surpresa no dia seguinte a confirmação o pedido estava cancelado e não havia nenhum e-mail informado. Entrei em contato pelo telefone e me informaram que foi por  causa de alguns dados do cartão de credito e perguntei qual ? mas não me responderam apenas disseram que eu tinha que confirma com meu amigo , agora me diga como alguém vai saber quais dados estão errados se pelo menos vocês não tem o bom senso de dizer qual é ? e outra quando perguntei sobre o e-mail de cancelamento a atendente me respondeu que é responsabilidade do cliente acompanhar seu pedido , agora me diga eu só o cliente vocês dependem de mim não eu de vocês !! . Quanto a questão de segurança em não me passar qual o dado estava errado poderia ser solucionada passando  um e-mail ou no sms para o meu celular que está cadastrado e que foi confirmado quando meu amigo forneceu os dados , então nem venha com essa , pois , trabalho com tecnologia !!!",chargeback,2015-11-05T13:31:32
"Efetuei a devolução de um produto no site, e até o momento está sendo cobrada a fatura no meu cartão.... Já paguei 6 parcelas, do referido produto.....<br /><br />Exijo  a devolução imediata dos valores...",chargeback,2015-11-03T02:20:42
"No dia 03/10/2015 realizamos uma compra no Vale cultura nas livrarias   do Shopping Cristal em Curitiba. O total da compra foi de R$ 122,90 pago no cartão do Vale Cultura, ocorre que o valor debitou duas vezes do saldo. Uma semana após o ocorrido ao conferir o extrato do cartão fomos até a loja. Entregamos ao atendente Alef uma cópia do extrato (que comprova o debito em duplicidade, a nota fiscal do produto, e demais dados necessários. Desde então se passaram  20 dias e não obtivemos nenhum retorno, sempre que ligamos na loja o referido atendente está almoçando, ocupado, ou não pode atender no momento. Gostaríamos ao menos de um retorno para entender o que aconteceu.",chargeback,2015-11-02T14:17:57
"Comprei dia 29 de agosto, era pra chegar no máximo 21 setembro. Esperei até 06 de outubro, entrei em contato coma loja e fui informado q o pedido seria entregue em mais alguns dias pela empresa de transporte JadLog. após esperar, fiz novo contato, agora informando o extravio da compra. Solicitei o cancelamento e o estorno do valor em meu cartão, passaram-se os 10 dias de prazo e não enviaram o e-mail com as informações de cancelamento. Fiz novo contato, pediram mais 3 dias, isso foi dia 27 de outubro, hj 30 liguei novamente e disseram a mesma coisa, mais 3 dias, nessa enrolação eu pagarei todas as 3 parcelas de quase R$500,00 sem ter recebido o produto, é de deixar qualquer um indignado com tamanho desrespeito com o consumidor e seu direitos. Vou entrar na justiça se não estornarem o valor até o fechamento da fatura do meu cartão dia 04 de novembro.",chargeback,2015-10-30T20:25:23
"Fiz uma compra de quatro livros no site da   no dia 05/10/2015 no valor de R$89,06 pagos por boleto bancário (itaú), o pagamento foi confirmado e o produto enviado a transportadora. O prazo máximo da entrega era para o dia 20/10/2015, porém nenhum dos produtos foi entregue. No dia 21/10/2015 entrei em contato com a   através do chat online, onde fui informado que havia ocorrido um problema na transportadora e que não havia mais prazo de entrega para o produto mas que a   entraria em contato comigo dentro de três dias e por esse motivo resolvi não cancelar o pedido. Passaram-se os três dias e não recebi nenhum e-mail ou ligação para me informar o andamento do pedido. Foi então que no dia 26/10/2015 resolvi cancelar o pedido e entrei em contato com a   através do telefone e fui informando novamente que até o dia 28/10/2015 a   entraria em contato comigo por e-mail me passando as informações do reembolso e novamente não recebi nenhum e-mail. Hoje dia 29/10/2015 entrei em contato novamente por telefone e fui informado que tenho que esperar mais, pois a   enviara um e-mail dentro de dez dias. A questão é que já estou farto de esperar, estou desde o dia 05/10/2015 esperando um pedido que não chegou e agora tenho que esperar mais para o cancelamento do mesmo, desejo uma posição definitiva da   sobre o cancelamento e o reembolso.<br /><br /><br /><br />Att, Rafael Carvalho",chargeback,2015-10-29T18:36:01
"Realizei a compra do livro A Devastação de Sharpe em 09/10 deste ano na  .com.br, com pagamento no cartão de crédito.<br /><br />Viajei após essa data, não acompanhei mais a compra e, por não receber nenhuma comunicação afirmando o contrário, acreditei que o produto já tinha sido entregue.<br /><br />Voltando de viagem, verifiquei que o produto não tinha sido entregue e, acessando o site da empresa, descobri que o mesmo havia sido cancelado.<br /><br />Me sinto lesado e decepcionado com a loja, que não deu nenhuma explicação referente ao ocorrido. O produto estava com um preço abaixo do valor padrão, o que não justifica o cancelamento e me deixa ainda mais com a sensação de enganado.",chargeback,2015-10-29T18:33:18
"no ano de 2013, como e-mail recebido abaixo, fiz uma compra pelo site. Tinha o produto em estoque. <br /><br /><br /><br />Olá SIMONE SAMPAIO DO NASCIMENTO, <br /><br />Obrigado por comprar na  !<br /><br />Recebemos a confirmação de pagamento de sua compra realizada em 06/10/2013 às 14:14 e daremos continuidade ao seu pedido 33334807. <br /><br />Fique atento: O Prazo para compensação bancária é de 1 dia útil para pedidos no valor inferior a R$5.000,00 e de até 3 dias úteis para pedidos no valor acima de R$5.000,00.<br /><br />Para acompanhar o status do seu pedido, acesse este link. <br /><br />Seus dados estão seguros conosco. Conheça nossa Política de Privacidade. <br /><br />Para mais informações acesse nossa Central de Atendimento <br /><br />Atenciosamente,<br /><br /> .<br /><br />APÓS ALGUNS DIAS, RECEBI ESSE OUTRO E-MAIL:<br /><br /><br /><br />   Pedido Recebido<br /><br /> <br /><br /> Olá Simone Sampaio Do Nascimento, <br /><br />Obrigado por comprar na  ! <br /><br />O seu pedido 33334807 no valor de R$ 70,92, realizado em 06/10/2013 às 14:14, foi recebido com sucesso!<br /><br />Dados do pedido:<br /><br />Produto  Qtde.  Preço unitário  Previsão de entrega  Valor Total<br /><br />Os Meus Primeiros Cinco Anos - Capa Toalha<br /><br />Geddes, Anne<br /><br />1  De R$ 78,80<br /><br />Por R$ 70,92  9 dias úteis   R$ 70,92<br /><br />Frete  R$ 0,00<br /><br />Embalagens e cartão para presentes  R$ 0,00<br /><br />Valor descontos  R$ 0,00<br /><br />Valor do pedido  R$ 70,92<br /><br /> Previsão de entrega válida a partir da aprovação da instituição financeira. <br /><br />Dados do pagamento:<br /><br />Forma de Pagamento  Qtde. Parcelas  Valor<br /><br />Débito Automático Bradesco  1  R$ 70,92<br /><br /><br /><br />ESTAMOS EM OUTUBRO DE 2015 E ATÉ AGORA NADAAAAAAAAA. PEDI DEVOLUÇÃO DO DINHEIRO COMO CONSTA NO E-MAIL ABAIXO:<br /><br />Já é a quinta vez que envio e-mail. Há algum tempo fiz uma compra",chargeback,2015-10-29T14:18:55
"Bom dia.<br /><br /><br /><br />Comprei um livro de Direito Civil pelo site da   em 05/10, cujo pedido gerou o nº 150578945. O prazo inicial para entrega foi de 17 (dezessete) dias úteis (findando-se em 30/10), pois para receber antes disso, teria que pagar um valor absurdo de frete. Ocorre que, ao consultar o site da data de hoje (29/10/15), meu pedido foi postergado SEM QUALQUER AVISO PRÉVIO, para 40 (QUARENTA) DIAS ÚTEIS, OU SEJA, SÓ RECEBEREI ESTE PRODUTO EM DEZEMBRO!!! Antes que haja qualquer alegação de desconhecimento, ou que tal prazo já existia, tenho cópia do primeiro pedido que diz claramente do prazo de 17 (dezessete) dias úteis.<br /><br /><br /><br />Para pior a minha situação, liguei no SAC às 10h29 de hoje, e falei com o atendente Thiago Silva. Ao explicar a situação e pedir o reembolso (paguei R$79,80 no boleto), o cidadão disse que me transferiria para o setor responsável. Entretanto, CURIOSAMENTE, para não falar outra coisa, A LIGAÇÃO FOI TRANSFERIDA PARA UMA RESIDÊNCIA, TENDO EU PEDIR DESCULPAS À MOÇA QUE ME ATENDEU.<br /><br /><br /><br />Foi a primeira e última vez que compro pela   on-line. Costumo comprar on-line por outras livrarias e nunca tive problema.<br /><br /><br /><br />Abusividades a parte, exercendo o meu direito previsto no art. 49 do CDC, quero o meu dinheiro de volta.<br /><br /><br /><br />Aguardo resposta.",chargeback,2015-10-29T10:56:42
"A empresa  , além de ter atrasado a entrega do meu pedido, não me entregou quase metade dos livros que encomendei. Recebi um email deles pedindo para que eu os contatasse para saber como receberia meu dinheiro de volta. <br /><br />Entretanto, eles não responde a nenhuma solicitação via email e o chat deles parece não funcionar, pois sempre acabo falando sozinha. <br /><br />A empresa trata seus consumidores com descaso e eu, com certeza, não voltarei a comprar com eles.",chargeback,2015-10-28T18:34:38
"Realizei um pedido na loja online da   no dia 12/09/2015, porém solicitei que esse pedido fosse entregue na loja. Por falta no estoque da loja online os pedidos foram separados (3 cadernos vieram em uma nota e 2 em outra nota), e foram faturados também separados em meu cartão de crédito. Além da demora para chegar os produtos, quando cheguei na loja para buscar só tinha dois cadernos e os outros 3 não tinham chegado. Liguei para loja inúmeras vezes perguntando se o pedido tinha chegado mais sem nenhum retorno positivo. No dia 02/10/2015, liguei para o sac da   e pedi o cancelamento e reembolso, porém sem retorno ate hoje. Ontem dia 27/10/2015, liguei novamente perguntando como estava a situação do reembolso e ainda não foi realizado. Como pode mais de 20 dias e nada de resposta. Total falta de respeito com o cliente. Quero o reembolso no meu cartão o quanto antes. O número do protocolo da minha ligação de ontem (27/10/2015) foi: 31366094.",chargeback,2015-10-28T08:29:24
"Comprei um jogo dia 01/09/2015 e optei por receber o jogo na loja fisica da   na rua Augusta, pois bem, cancelei o pedido antes de chegar na loja, o status do meu pedido no site já está como devolvido, tanto é que até então não havia recebido o aviso para ir retirar o jogo na loja e já faz quase 2 meses que cancelei e até agora não recebi o estorno do pagamento. <br /><br /><br /><br />Abri reclamação no site desde o dia 15/10/2015, sempre recebo a resposta padrão que minha reclamação foi enviada para o setor responsável, para aguardar 3 dias úteis que entrariam em contato comigo, já se passaram 9 dias úteis e até agora nada.<br /><br /><br /><br />Exijo respeito e seriedade da Sariava para com a resolução do meu problema que já se arrasta à muito tempo.",chargeback,2015-10-27T22:38:25
"Realizei uma compra no dia 04/09/2015, com pagamento à vista, do Box - Crônicas Saxônicas - 6 volumes. No ato da compra, fui informada que este item seria entregue em prazo diferenciado dos demais itens adquiridos e aguardei o prazo para receber. Alguns dias antes do prazo, recebi um email avisando que o prazo seria prorrogado (unilateralmente), continuei aguardando. Não obstante, no dia 19/10 recebi um novo email informando que a compra havia sido CANCELADA por indisponibilidade do item em estoque. Inconformada, pois já havia feito o pagamento a mais de 40 dias e aguardado dois prazos de entrega, enviei um email, na mesma data 19/10) questionando se a   estava fazendo Capital de Giro com o dinheiro dos clientes, pois anunciava itens com prazos extensos de entrega para depois de 40/50 dias devolver o dinheiro do cliente, sem correção, com um desculpe o transtorno, o produto acabou ... e levou mais de 40 dias pra descobrir que o produto estava esgotado???<br /><br />Tenho um pai idoso e acamado que me pediu esse box de presente. Comprei com 2 meses de antecedência do aniversário dele para não ter riscos, e tudo que eu recebo é um desculpe o transtorno.<br /><br />Alguns dias depois, sem nenhuma resposta por parte da   ao email enviado em 19/10, entrei no chat online do site, explicando a situação e solicitando auxilio, pois eu NÃO quero o dinheiro de volta, 45 dias depois, eu quero o item para presentear meu paizinho. Depois de explicar minuciosamente o transtorno e meu desespero, tudo que a atendente me disse foi informe sua conta para para estorno do valor pago, tornei explicar que NÃO queria o dinheiro, que ja estava sendo utilizado pela   a 45 dias, queria os livros, e tudo que ela conseguiu foi repetir informe sua conta, salientando que eu deveria me conformar pois eu havia sido avisada do cancelamento pelo email. Após isso me perguntou se podia ajudar com algo mais, e quando eu disse que não estava ajudando e pedi que me desse um contato da ouvidoria, a resposta foi não adianta te dar falsas expectativas, ou a senhora gosta de ouvir mentiras. Eu gosto de transparência, e queria entender o que a   faz 45 dias com o dinheiro de um cliente e qual a dificuldade de consultar o estoque (que precisou de 45 dias para isso). Eu gosto de não decepcionar as pessoas, sejam familiares, amigos, CLIENTES. Eu gosto de cumprir meus acordos. Eu gosto de sair de uma relação seja ela pessoal ou comercial, satisfeita só de saber que a pessoa do outro lado está",chargeback,2015-10-27T16:44:13
"Há mais sou menos duas semanas, ganhei um cartão presente da loja  , contudo ainda não consegui utilizar o cartão até a presente data. Aparece a mensagem o cartão presente informado não possui saldo. No entanto, a compra que efetuei com este cartão presente foi cancelado, e conforme o que me foi informado, o saldo do cartão presente retornaria. Quando consulto o saldo do cartão presente o valor disponível está lá, só que quando vou utilizar o cartão para efetuar uma nova compra na loja   online, não é possível finalizar a compra, pois o sistema acusa que não existe saldo.<br /><br />Só preciso que este problema com o cartão presente seja resolvido.",chargeback,2015-10-27T15:37:02
"Em /12/2014 adquiri pelo site um Lev Com Luz por R$ 379,05 + uma Capa Protetora Lev - Preta por R$75,05. Valor total do pedido: R$ 454,10.<br /><br /><br /><br />Fiz o pedido para ser entregue pela Loja do Shopping Vila Olímpia. E isso causou um imenso transtorno. Visivelmente a empresa não estava preparada para entregar em loja. A entrega foi dada como Endereço não encontrado.<br /><br /><br /><br />Entrei em contato diversas vezes e não consegui receber meu reembolso.<br /><br /><br /><br />Solicito receber o valor devidamente corrigido.",chargeback,2015-10-27T13:20:35
"Fim um pedido de um foto livro, para LIVRARIA  , desde o dia 02/12/2013. Era um presente para minha sobrinha, de fim de ano da escola dela. Fiquei com vergonha de não poder dar o presente a ela. Já reclamei diversas vezes, via chat, email, telefone e ninguém até o presente momento me atendeu, sequer devolveram o dinheiro. Caso não tenha uma resposta até o dia 27/10/2015, infelizmente, terei que ir com medida de força, pois isso é um descaso desta empresa. <br /><br /><br /><br />Ainda acredito em uma solução plausível.<br /><br /><br /><br /><br /><br />Fico no aguardo!<br /><br /><br /><br />Eleandro José Marques",chargeback,2015-10-26T12:55:41
"Fiz um pedido em 11/09/15 que por algum motivo não foi faturado e portanto não foi entregue. O problema aconteceu porque para fazer a compra utilizei um cartão presente de R$ 30,00 juntamente com o cartão de crédito. Entrei em contato com a   pra ver se conseguiam faturar meu pedido novamente e não obtive qualquer resposta, puro descaso! Liguei novamente e cancelei o pedido e me informaram que o valor do meu cartão presente tinha sido estornado, o problema é que a esta altura já não possuía mais o número do cartão nem o pin de segurança para reutilizá-lo. Liguei novamente pra ver como poderia ser resolvida essa questão e mais uma vez não obtive resposta. Tentei resolver a questão ligando mais duas vezes e só o que recebi foi mais descaso. Me sinto nessa situação extremamente insatisfeita e lesada pela empresa que não me deu nenhuma solução ou retorno. Não recomendo mais a empresa e nunca mais pretendo comprar nada dela por melhor que seja o preço devido à enorme falta de consideração demonstrada para com um cliente.",chargeback,2015-10-25T18:04:53
"Efetuei a compra de um livro na loja virtual da  . Precisava do livro para duas semanas após a data da compra, sendo que o prazo para entrega era de 5 dias. Após um mês da data da compra o livro ainda não tinha chegado (optei por retirar na loja  , mas o livro não tinha chegado na loja ainda, 30 dias depois). Como não precisava mais do livro, liguei para cancelar o pedido. No cancelamento me disseram que em 7 dias haveria o reembolso do valor pago. O que nunca ocorreu.<br /><br />Fiz o pedido de cancelamento há 3 meses e até hoje nunca recebi o valor do estorno.<br /><br />Tentei fazer a reclamação pelo site da   por duas vezes, mas ambas foram totalmente ignoradas e nunca deram retorno.<br /><br />Quero o reembolso do valor pago pelo livro e o reembolso do meu bônus que utilizei na compra, para abater do valor total.",chargeback,2015-10-24T17:54:22
"Apos o cancelamento do produto, não fui ressarcido do valor pago.<br /><br /> Solicito maiores informações sobre o ocorrido.",chargeback,2015-10-24T01:54:41
"Boa tarde, em novembro de 2014 realizei uma compra no site da  , pagando pelo cartão de crédito da empresa, produto recebido, solicitei cancelamento, livro devolvido, reembolso realizado, todos esses procedimentos foram confirmados via e-mail, em agosto chegou a fatura com uma re-cobrança com valor do produto, débitos, encargos, no valor total de R$ 127,90 e o livro custou apenas R$ 74,31, houve várias tentativas sem sucesso pra entrar em contato com a empresa, como 4004-1011 (atendente informou pra procurar minha agência bancária do Banco do Brasil e na outra ligação pediu pra procurar gerente de qualquer da loja física da  ), no chat on line fui informado pra enviar e-mail para pagamentos@ .com.br e até agora não recebi retorno e nem solução do caso, poucos dias depois de registrar reclamação no ReclameAqui, http://www.reclameaqui.com.br/14132540/ -livraria-editora-e-loja-virtual/recobranca/  recebi ligação da   de uma pessoa que se identificou como Kécia, trocamos alguns e-mails e nada foi resolvido, apenas houve devolução no valor do livro R$ 74,31, mas como houve re-cobrança com os débitos, encargos no valor total da fatura paga foi de R$ 127,90 e agora solicito estorno total devidamente pago, pois nenhum momento atrasei a fatura e todas foram pagas em dia, conforme artigo 42 do CDC, em casos de cobranças indevidas prevê que o prestador de serviços devolva o valor pago em excesso em dobro, com correção monetária e juros, portanto aguardo a solução.",chargeback,2015-10-23T16:07:37
"No dia 23 de março de 2015 fiz a compra de um audio book. Finalizei a compra e após espera, contatos com o SAC, fui informado sobre a indisponibilidade do produto. Fui orientado a cancelar o pedido, o que fiz desconfiado, pois a impossibilidade era responsabilidade da   e não minha. Com a ciência que não iria receber o item, optei por tentar reaver pelo menos o valor pago. Fiz o cancelamento do pedido, porem até o momento não recebi o valor de volta. Em contato com o SAC solicitaram que eu envia-se o extrato do meu cartão, não enviei, pois não sou obrigado a abrir mão do sigilo da minha fatura. Ao responder isso, não tive mais nenhuma resposta da  . Não recomendo a compra pela empresa e compartilho a minha insatisfação com pessoas do meu circulo de contato e agora com vocês. Reclamar nos meios que o site oferece não resolve, tenho vários protocolos o nomes de atendentes anotados.",chargeback,2015-10-22T21:40:33
"Comprei um Tratado de Infectologia em 8 de outubro de 2015 , pago à vista, com boleto bancário no valor de R$840,00,com a promessa de entrega em 5 de novembro de 2015. Simplesmente enviaram-me um e-mail remarcando a data de entrega para 27 de novembro de 2015 !!! Sem cerimônias, sem justificativas e sem questionarem se ainda havia interesse na compra. Desisti da compra e pedi reembolso. Aguardei 7 dias úteis e nada de crédito. Entrei em contato no SAC e me informaram que havia algum dado errado nas informações da conta. Uma vez corrigido o dígito errado terei que aguardar MAIS 5 a 7 dias úteis!! Porque não entraram em contato comigo para verificar o que estava errado???? Caso fosse eu o devedor certamente me encontrariam para cobrar. Atenção: A Livraria   vende o que não tem. O livro comprado não estava disponível e mesmo assim me venderam.",chargeback,2015-10-22T09:21:15
"Adquiri um Lev com Luz na Livraria   em 19/11/14, no entanto, o pedido foi devolvido, portanto, não fiquei com a compra.<br /><br /><br /><br />Alguns dias após o ocorrido, a   encaminhou confirmação de reembolso do valor pago, ocorre que, até hoje (21/10/2015) o mesmo de fato não aconteceu.<br /><br /><br /><br />Após algumas tentativas pelo chat nada foi resolvido!!<br /><br /><br /><br />então no dia 13/10/2015 entrei em contato via telefone protocolo 31259088, e fui informado que entrariam em contato em até três (03) dias úteis, o que ocorreu no dia 13/10/2015 e foi exigido faturas do cartão, o que foi enviado . Todavia,  até a presente data nada mais foi esclarecido ou resolvido. Diante do ocorrido procuro por algum posicionamento para resolver tal impasse.",chargeback,2015-10-21T19:58:46
"Fiz uma compra dia 12/10/2015 pela internet no site da   onde o site informava que tinha o produto em estoque e que entregaria em 4 dias úteis, fiz a compra e a   no dia 14/10/2015 me envia um email informando que não tem o produto em estoque e que o novo prazo de entrega é dia 10/11/2015. Total falta de respeito com o consumidor liguei para poder cancelar a compra e atendente desligou na minha cara fora que o telefone (11) 3933-4000 não funciona. Não recomendo comprar pela internet na   péssimo atendimento pós venda e até hoje não me devolveram o dinheiro e nem me entregam o livro.",chargeback,2015-10-21T12:54:37
